OBJECTID,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,XGCSWGS84,YGCSWGS84,Kommentar,Stadtteil,typ,involved,art
181083.0,2021,3,16,4,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,456737850000025","49,492253460000029",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
179607.0,2021,3,7,4,Unfall mit Schwerverletzten,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,484302371000069","49,498720933000072",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
179789.0,2021,3,17,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,478983467000035","49,460425197000063",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180160.0,2021,3,13,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,529433260000076","49,530993291000073",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180527.0,2021,3,13,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,441816241000026","49,548694986000044",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180122.0,2021,3,12,3,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,465881533000072","49,499882630000059",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
75121.0,2021,3,9,3,Unfall mit Leichtverletzten,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,486325282000053","49,495880076000049",,,Abbiegeunfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
179771.0,2021,2,15,7,Unfall mit Leichtverletzten,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,484309671000062","49,472115679000069",,,Unfall im Längsverkehr,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
180152.0,2021,2,14,7,Unfall mit Leichtverletzten,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,493802778000031","49,456304207000073",,,Unfall durch ruhenden Verkehr,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180224.0,2021,2,15,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,538919954000050","49,418871197000044",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
179764.0,2021,2,12,6,Unfall mit Leichtverletzten,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,471693539000057","49,500253417000067",,,Unfall durch ruhenden Verkehr,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
73802.0,2021,2,14,5,Unfall mit Leichtverletzten,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,475082996000026","49,484778103000053",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
73128.0,2021,2,6,5,Unfall mit Leichtverletzten,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,"8,488017276000051","49,475850956000045",,,Abbiegeunfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit entgegenkommendem Fahrzeug
73921.0,2021,2,17,3,Unfall mit Leichtverletzten,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,487434826000026","49,475183792000053",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180214.0,2021,2,17,3,Unfall mit Leichtverletzten,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,465900190000070","49,489911840000048",,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180297.0,2021,2,17,3,Unfall mit Leichtverletzten,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,"8,504486899000028","49,445169946000078",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
179729.0,2021,2,16,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,471986166000022","49,469468889000041",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
179662.0,2021,2,15,3,Unfall mit Leichtverletzten,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,500915572000054","49,450067967000052",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
179930.0,2021,2,15,3,Unfall mit Leichtverletzten,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,509944087000065","49,485153687000036",,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
180169.0,2021,2,6,3,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,492349230000059","49,500033697000049",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
180400.0,2021,2,12,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,484302052000032","49,481377626000040",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
178658.0,2021,2,11,2,Unfall mit Leichtverletzten,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,492171197000062","49,451586279000026",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
178996.0,2021,2,14,1,Unfall mit Leichtverletzten,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,500580295000077","49,448162463000074",,,Fahrunfall,Fahrrad,Aufprall auf Fahrbahnhindernis
180557.0,2021,2,11,1,Unfall mit Leichtverletzten,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,508746107000036","49,531017860000077",,,sonstiger Unfall,Fahrrad,Abkommen von Fahrbahn nach rechts
178838.0,2021,1,12,6,Unfall mit Schwerverletzten,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,450551582000060","49,496534815000075",,,sonstiger Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit entgegenkommendem Fahrzeug
179007.0,2021,1,5,6,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,457709419000025","49,496745075000035",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
178716.0,2021,1,18,5,Unfall mit Leichtverletzten,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,479315878000023","49,480340126000044",,,Fahrunfall,Fahrrad,Unfall anderer Art
178738.0,2021,1,17,4,Unfall mit Leichtverletzten,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,468917139000041","49,473801221000031",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
72649.0,2021,1,7,4,Unfall mit Leichtverletzten,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"8,531195648000050","49,447286738000059",,,Fahrunfall,Fahrrad,Unfall anderer Art
179345.0,2021,1,17,2,Unfall mit Leichtverletzten,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,"8,482082035000076","49,478710162000027",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Unfall anderer Art
157417.0,2020,12,13,6,Unfall mit Leichtverletzten,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,462927188000037","49,485575080000046",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
157571.0,2020,12,17,5,Unfall mit Leichtverletzten,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,"8,484259440000074","49,480832270000064",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157903.0,2020,12,12,5,Unfall mit Schwerverletzten,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,493703766000067","49,499005826000030",,,sonstiger Unfall,"Fahrrad, Pkw",Abkommen von Fahrbahn nach links
157958.0,2020,12,17,4,Unfall mit Schwerverletzten,6.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,"8,483503064000047","49,454696087000059",,,Unfall im Längsverkehr,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
22232.0,2020,12,16,4,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,469545359000051","49,481923685000027",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
157324.0,2020,12,15,4,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,495314616000030","49,521383388000061",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
157693.0,2020,12,7,4,Unfall mit Leichtverletzten,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,"8,472770130000072","49,486064708000072",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156997.0,2020,11,13,7,Unfall mit Getöteten,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,524248203000070","49,495103651000079","14.11.2020, Feudenheim: An der Haltestelle Talstraße kollidiert eine Radfahrerin mit einer Straßenbahn der Linie 7. Sie erleidet lebensgefährliche Verletzungen und verstirbt am Abend im Krankenhaus.",Feudenheim,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157329.0,2020,11,15,6,Unfall mit Leichtverletzten,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,500377352000044","49,454421262000039",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
156538.0,2020,11,7,6,Unfall mit Schwerverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,471249114000045","49,493414477000044",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156627.0,2020,11,7,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,539526803000058","49,484525134000080",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157325.0,2020,11,7,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,463650019000056","49,501199890000066",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157441.0,2020,11,17,5,Unfall mit Schwerverletzten,3.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,"8,469736884000042","49,476975108000033",,,Unfall im Längsverkehr,"Fahrrad, Kraftrad",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
20685.0,2020,11,13,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,"8,492323861000045","49,500135756000077",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Tram/Bus (bis 2017 auch LKW)",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156702.0,2020,11,12,5,Unfall mit Leichtverletzten,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,482540657000072","49,454036493000046",,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157234.0,2020,11,18,4,Unfall mit Leichtverletzten,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,479827088000036","49,482611960000042",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
157527.0,2020,11,15,4,Unfall mit Leichtverletzten,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,483353050000062","49,481194537000079",,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156867.0,2020,11,6,4,Unfall mit Leichtverletzten,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,520285794000074","49,515976601000034",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
157021.0,2020,11,21,3,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,484730200000058","49,468007643000078",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157183.0,2020,11,17,3,Unfall mit Schwerverletzten,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,495210398000040","49,452760072000046",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156661.0,2020,11,16,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,485941441000023","49,525722857000062",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156918.0,2020,11,16,3,Unfall mit Leichtverletzten,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,"8,495983846000058","49,508862657000066",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156710.0,2020,11,13,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,492350209000051","49,500032926000074",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156920.0,2020,11,11,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,466526301000044","49,489494992000061",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156916.0,2020,11,9,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,476261357000055","49,488715361000061",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156605.0,2020,11,8,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,468817542000068","49,487580844000036",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
156500.0,2020,11,18,2,Unfall mit Leichtverletzten,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,485475868000037","49,482760302000031",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156607.0,2020,11,12,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,478133665000030","49,489883644000031",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
157108.0,2020,11,11,2,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,485646056000064","49,482694280000032",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
157402.0,2020,11,9,2,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,"8,472691553000061","49,486095030000058",,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
21665.0,2020,11,8,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,476133864000076","49,486914999000078",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155559.0,2020,10,20,7,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,466097077000029","49,499632927000050",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156502.0,2020,10,18,7,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,494030998000028","49,455749433000051",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155916.0,2020,10,14,7,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,471613578000074","49,471949071000040",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
19433.0,2020,10,21,6,Unfall mit Schwerverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,488196915000060","49,497602562000054",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155613.0,2020,10,15,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,475683153000034","49,473414456000057",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155814.0,2020,10,13,6,Unfall mit Schwerverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,522151952000058","49,511579689000030",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156554.0,2020,10,11,6,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,472554797000043","49,464619115000062",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156111.0,2020,10,9,6,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,"8,524284984000076","49,440052135000030",,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
19865.0,2020,10,6,6,Unfall mit Leichtverletzten,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,486629339000047","49,529783831000032",,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
155675.0,2020,10,17,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,512607969000044","49,488756562000049",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156663.0,2020,10,16,5,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,507719719000022","49,511584401000050",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155736.0,2020,10,9,5,Unfall mit Leichtverletzten,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,"8,483298390000073","49,510689505000073",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
155672.0,2020,10,8,5,Unfall mit Leichtverletzten,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,468419679000022","49,475948719000030",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
156218.0,2020,10,19,4,Unfall mit Leichtverletzten,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,"8,535163577000049","49,449495129000070",,,Fahrunfall,Fahrrad,Unfall anderer Art
156315.0,2020,10,18,4,Unfall mit Leichtverletzten,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,"8,493694181000024","49,500801218000049",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155759.0,2020,10,7,4,Unfall mit Leichtverletzten,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,"8,522318908000045","49,516225233000057",,,Abbiegeunfall,"Fahrrad, LKW",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
19345.0,2020,10,22,3,Unfall mit Leichtverletzten,5.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,488755472000037","49,528781223000067",,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155699.0,2020,10,17,3,Unfall mit Leichtverletzten,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,501130665000062","49,502042878000054",,,sonstiger Unfall,"Fahrrad, Pkw",Unfall anderer Art
156050.0,2020,10,17,3,Unfall mit Schwerverletzten,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,"8,453631756000050","49,489199961000054",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, LKW",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156254.0,2020,10,16,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,475793419000070","49,479836117000048",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
155796.0,2020,10,13,3,Unfall mit Schwerverletzten,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,465167421000047","49,531291423000027",,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
156032.0,2020,10,20,2,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"8,538608686000032","49,453191379000032",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155460.0,2020,10,15,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,490469690000055","49,527208770000072",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155462.0,2020,10,15,2,Unfall mit Leichtverletzten,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,473217692000048","49,503707657000064",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
155945.0,2020,10,15,2,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,480752072000030","49,479818943000055",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
156188.0,2020,10,7,2,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,464886692000050","49,498168451000026",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
156263.0,2020,10,14,1,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,526452665000022","49,516732492000074",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
155151.0,2020,9,13,7,Unfall mit Leichtverletzten,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,"8,466395770000077","49,489235601000075",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
154488.0,2020,9,10,7,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,559213681000074","49,465761838000049",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154450.0,2020,9,17,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,470176838000043","49,487060489000044",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
154447.0,2020,9,16,6,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,462722014000065","49,487702768000077",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154258.0,2020,9,15,6,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,515046053000049","49,460411244000056",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154987.0,2020,9,13,6,Unfall mit Leichtverletzten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,485011216000032","49,510647487000028",,,Fahrunfall,Fahrrad,Unfall anderer Art
155230.0,2020,9,13,6,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,488952791000031","49,455923141000028",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154992.0,2020,9,11,6,Unfall mit Getöteten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,467022955000061","49,489918679000027","19.09.2020: Ein 82-jähriger Fahrradfahrer wurde bei einem Verkehrsunfall am Freitag gegen 11.35 Uhr am Marktplatz getötet. Der Radfahrer war in Höhe G 1 auf dem Fahrradweg unterwegs und plötzlich nach links auf die Fahrbahn abgebogen. Dabei wurde er von einem in gleicher Richtung fahrenden Opel eines 79-jährigen Fahrers erfasst. Der Radfahrer prallte dabei mit dem Kopf gegen die Windschutzscheibe. Nach der medizinischen Erstversorgung wurde er in eine Klinik eingeliefert, wo er kurz nach 15 Uhr seinen Verletzungen erlag.",Innenstadt,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
155333.0,2020,9,9,6,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,481235889000061","49,460345191000044",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
19019.0,2020,9,7,6,Unfall mit Leichtverletzten,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,"8,472851723000076","49,482893327000056",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
154404.0,2020,9,10,5,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"8,486173434000023","49,524798730000043",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
154406.0,2020,9,8,5,Unfall mit Schwerverletzten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,487064092000026","49,465097527000069",,,Fahrunfall,Fahrrad,Unfall anderer Art
